source,table,page,row_order,label,fiscal_year,value_thousands
acfr2025,fund_balances,424,1,Revenues: Real estate taxes,2020,29815935
acfr2025,fund_balances,424,1,Revenues: Real estate taxes,2021,31464469
acfr2025,fund_balances,424,1,Revenues: Real estate taxes,2022,29582214
acfr2025,fund_balances,424,1,Revenues: Real estate taxes,2023,31644665
acfr2025,fund_balances,424,1,Revenues: Real estate taxes,2024,32987024
acfr2025,fund_balances,424,1,Revenues: Real estate taxes,2025,34756900
acfr2025,fund_balances,424,2,Sales and use taxes,2020,8478110
acfr2025,fund_balances,424,2,Sales and use taxes,2021,7602688
acfr2025,fund_balances,424,2,Sales and use taxes,2022,10008292
acfr2025,fund_balances,424,2,Sales and use taxes,2023,10585017
acfr2025,fund_balances,424,2,Sales and use taxes,2024,10666812
acfr2025,fund_balances,424,2,Sales and use taxes,2025,11264198
acfr2025,fund_balances,424,3,Personal income tax,2020,13591179
acfr2025,fund_balances,424,3,Personal income tax,2021,15140380
acfr2025,fund_balances,424,3,Personal income tax,2022,16733563
acfr2025,fund_balances,424,3,Personal income tax,2023,14828978
acfr2025,fund_balances,424,3,Personal income tax,2024,14052723
acfr2025,fund_balances,424,3,Personal income tax,2025,16102462
acfr2025,fund_balances,424,4,"Income taxes, other",2020,7861996
acfr2025,fund_balances,424,4,"Income taxes, other",2021,8594422
acfr2025,fund_balances,424,4,"Income taxes, other",2022,9523327
acfr2025,fund_balances,424,4,"Income taxes, other",2023,12712713
acfr2025,fund_balances,424,4,"Income taxes, other",2024,12771686
acfr2025,fund_balances,424,4,"Income taxes, other",2025,14119409
acfr2025,fund_balances,424,5,Other taxes,2020,3342452
acfr2025,fund_balances,424,5,Other taxes,2021,2731908
acfr2025,fund_balances,424,5,Other taxes,2022,3749483
acfr2025,fund_balances,424,5,Other taxes,2023,3665405
acfr2025,fund_balances,424,5,Other taxes,2024,3698485
acfr2025,fund_balances,424,5,Other taxes,2025,4072491
acfr2025,fund_balances,424,6,"Federal, State and other categorical aid",2020,26445858
acfr2025,fund_balances,424,6,"Federal, State and other categorical aid",2021,28808959
acfr2025,fund_balances,424,6,"Federal, State and other categorical aid",2022,32209200
acfr2025,fund_balances,424,6,"Federal, State and other categorical aid",2023,28505195
acfr2025,fund_balances,424,6,"Federal, State and other categorical aid",2024,32425219
acfr2025,fund_balances,424,6,"Federal, State and other categorical aid",2025,30725597
acfr2025,fund_balances,424,7,Unrestricted Federal and State aid,2020,180861
acfr2025,fund_balances,424,7,Unrestricted Federal and State aid,2021,46968
acfr2025,fund_balances,424,7,Unrestricted Federal and State aid,2022,498400
acfr2025,fund_balances,424,7,Unrestricted Federal and State aid,2023,186282
acfr2025,fund_balances,424,7,Unrestricted Federal and State aid,2024,41233
acfr2025,fund_balances,424,7,Unrestricted Federal and State aid,2025,52693
acfr2025,fund_balances,424,8,Charges for services,2020,2855437
acfr2025,fund_balances,424,8,Charges for services,2021,2797459
acfr2025,fund_balances,424,8,Charges for services,2022,2696770
acfr2025,fund_balances,424,8,Charges for services,2023,2839757
acfr2025,fund_balances,424,8,Charges for services,2024,3147299
acfr2025,fund_balances,424,8,Charges for services,2025,3501088
acfr2025,fund_balances,424,9,Tobacco settlement,2020,188431
acfr2025,fund_balances,424,9,Tobacco settlement,2021,203869
acfr2025,fund_balances,424,9,Tobacco settlement,2022,209096
acfr2025,fund_balances,424,9,Tobacco settlement,2023,197585
acfr2025,fund_balances,424,9,Tobacco settlement,2024,170417
acfr2025,fund_balances,424,9,Tobacco settlement,2025,155422
acfr2025,fund_balances,424,10,Investment income,2020,213264
acfr2025,fund_balances,424,10,Investment income,2021,12304
acfr2025,fund_balances,424,10,Investment income,2022,-5389
acfr2025,fund_balances,424,10,Investment income,2023,602408
acfr2025,fund_balances,424,10,Investment income,2024,862378
acfr2025,fund_balances,424,10,Investment income,2025,852452
acfr2025,fund_balances,424,11,Other revenues,2020,5262097
acfr2025,fund_balances,424,11,Other revenues,2021,6747718
acfr2025,fund_balances,424,11,Other revenues,2022,4539245
acfr2025,fund_balances,424,11,Other revenues,2023,5175165
acfr2025,fund_balances,424,11,Other revenues,2024,4959511
acfr2025,fund_balances,424,11,Other revenues,2025,5493529
acfr2025,fund_balances,424,12,Total revenues,2020,98235620
acfr2025,fund_balances,424,12,Total revenues,2021,104151144
acfr2025,fund_balances,424,12,Total revenues,2022,109744201
acfr2025,fund_balances,424,12,Total revenues,2023,110943170
acfr2025,fund_balances,424,12,Total revenues,2024,115782787
acfr2025,fund_balances,424,12,Total revenues,2025,121096241
acfr2025,fund_balances,424,13,Expenditures: General government,2020,3961873
acfr2025,fund_balances,424,13,Expenditures: General government,2021,5313086
acfr2025,fund_balances,424,13,Expenditures: General government,2022,5284573
acfr2025,fund_balances,424,13,Expenditures: General government,2023,5794908
acfr2025,fund_balances,424,13,Expenditures: General government,2024,6286459
acfr2025,fund_balances,424,13,Expenditures: General government,2025,6580183
acfr2025,fund_balances,424,14,Public safety and judicial,2020,11158380
acfr2025,fund_balances,424,14,Public safety and judicial,2021,10865378
acfr2025,fund_balances,424,14,Public safety and judicial,2022,12528342
acfr2025,fund_balances,424,14,Public safety and judicial,2023,12659689
acfr2025,fund_balances,424,14,Public safety and judicial,2024,12991381
acfr2025,fund_balances,424,14,Public safety and judicial,2025,14120229
acfr2025,fund_balances,424,15,Education,2020,31749103
acfr2025,fund_balances,424,15,Education,2021,29932114
acfr2025,fund_balances,424,15,Education,2022,33498285
acfr2025,fund_balances,424,15,Education,2023,33810564
acfr2025,fund_balances,424,15,Education,2024,36214594
acfr2025,fund_balances,424,15,Education,2025,36873705
acfr2025,fund_balances,424,16,City University,2020,1168668
acfr2025,fund_balances,424,16,City University,2021,1086525
acfr2025,fund_balances,424,16,City University,2022,1142280
acfr2025,fund_balances,424,16,City University,2023,1146139
acfr2025,fund_balances,424,16,City University,2024,1144193
acfr2025,fund_balances,424,16,City University,2025,1315411
acfr2025,fund_balances,424,17,Social services,2020,15738345
acfr2025,fund_balances,424,17,Social services,2021,15571010
acfr2025,fund_balances,424,17,Social services,2022,16632613
acfr2025,fund_balances,424,17,Social services,2023,18174571
acfr2025,fund_balances,424,17,Social services,2024,19918834
acfr2025,fund_balances,424,17,Social services,2025,20841605
acfr2025,fund_balances,424,18,Environmental protection,2020,5427890
acfr2025,fund_balances,424,18,Environmental protection,2021,5764376
acfr2025,fund_balances,424,18,Environmental protection,2022,5333059
acfr2025,fund_balances,424,18,Environmental protection,2023,5217957
acfr2025,fund_balances,424,18,Environmental protection,2024,5609866
acfr2025,fund_balances,424,18,Environmental protection,2025,6015394
acfr2025,fund_balances,424,19,Transportation services,2020,3367832
acfr2025,fund_balances,424,19,Transportation services,2021,3237510
acfr2025,fund_balances,424,19,Transportation services,2022,3563565
acfr2025,fund_balances,424,19,Transportation services,2023,3575483
acfr2025,fund_balances,424,19,Transportation services,2024,4393502
acfr2025,fund_balances,424,19,Transportation services,2025,4799515
acfr2025,fund_balances,424,20,"Parks, recreation and cultural activities",2020,1324248
acfr2025,fund_balances,424,20,"Parks, recreation and cultural activities",2021,1218816
acfr2025,fund_balances,424,20,"Parks, recreation and cultural activities",2022,1281166
acfr2025,fund_balances,424,20,"Parks, recreation and cultural activities",2023,1432076
acfr2025,fund_balances,424,20,"Parks, recreation and cultural activities",2024,1522990
acfr2025,fund_balances,424,20,"Parks, recreation and cultural activities",2025,1643908
acfr2025,fund_balances,424,21,Housing,2020,2195490
acfr2025,fund_balances,424,21,Housing,2021,2440493
acfr2025,fund_balances,424,21,Housing,2022,2379513
acfr2025,fund_balances,424,21,Housing,2023,3225919
acfr2025,fund_balances,424,21,Housing,2024,4726794
acfr2025,fund_balances,424,21,Housing,2025,4968537
acfr2025,fund_balances,424,22,Health (including payments to NYC Health + Hospitals),2020,2921898
acfr2025,fund_balances,424,22,Health (including payments to NYC Health + Hospitals),2021,5052444
acfr2025,fund_balances,424,22,Health (including payments to NYC Health + Hospitals),2022,5200908
acfr2025,fund_balances,424,22,Health (including payments to NYC Health + Hospitals),2023,4694325
acfr2025,fund_balances,424,22,Health (including payments to NYC Health + Hospitals),2024,5713522
acfr2025,fund_balances,424,22,Health (including payments to NYC Health + Hospitals),2025,6067296
acfr2025,fund_balances,426,23,Libraries,2020,562755
acfr2025,fund_balances,426,23,Libraries,2021,535507
acfr2025,fund_balances,426,23,Libraries,2022,581692
acfr2025,fund_balances,426,23,Libraries,2023,575523
acfr2025,fund_balances,426,23,Libraries,2024,601978
acfr2025,fund_balances,426,23,Libraries,2025,603675
acfr2025,fund_balances,426,24,Pensions,2020,9671638
acfr2025,fund_balances,426,24,Pensions,2021,9333663
acfr2025,fund_balances,426,24,Pensions,2022,9599122
acfr2025,fund_balances,426,24,Pensions,2023,8988063
acfr2025,fund_balances,426,24,Pensions,2024,9215445
acfr2025,fund_balances,426,24,Pensions,2025,9915575
acfr2025,fund_balances,426,25,Judgments and claims,2020,708970
acfr2025,fund_balances,426,25,Judgments and claims,2021,617866
acfr2025,fund_balances,426,25,Judgments and claims,2022,1241765
acfr2025,fund_balances,426,25,Judgments and claims,2023,1208575
acfr2025,fund_balances,426,25,Judgments and claims,2024,1516775
acfr2025,fund_balances,426,25,Judgments and claims,2025,1376183
acfr2025,fund_balances,426,26,Fringe benefits and other benefit payments,2020,5476722
acfr2025,fund_balances,426,26,Fringe benefits and other benefit payments,2021,6846447
acfr2025,fund_balances,426,26,Fringe benefits and other benefit payments,2022,8556605
acfr2025,fund_balances,426,26,Fringe benefits and other benefit payments,2023,7774282
acfr2025,fund_balances,426,26,Fringe benefits and other benefit payments,2024,7779718
acfr2025,fund_balances,426,26,Fringe benefits and other benefit payments,2025,8688731
acfr2025,fund_balances,426,27,Administrative and other,2020,2806833
acfr2025,fund_balances,426,27,Administrative and other,2021,2708277
acfr2025,fund_balances,426,27,Administrative and other,2022,2638833
acfr2025,fund_balances,426,27,Administrative and other,2023,4432870
acfr2025,fund_balances,426,27,Administrative and other,2024,2647750
acfr2025,fund_balances,426,27,Administrative and other,2025,1874586
acfr2025,fund_balances,426,28,Debt Service: Interest,2020,3895740
acfr2025,fund_balances,426,28,Debt Service: Interest,2021,3726272
acfr2025,fund_balances,426,28,Debt Service: Interest,2022,3704467
acfr2025,fund_balances,426,28,Debt Service: Interest,2023,3993979
acfr2025,fund_balances,426,28,Debt Service: Interest,2024,4292537
acfr2025,fund_balances,426,28,Debt Service: Interest,2025,4643402
acfr2025,fund_balances,426,29,Redemptions,2020,4041780
acfr2025,fund_balances,426,29,Redemptions,2021,9805906
acfr2025,fund_balances,426,29,Redemptions,2022,7308856
acfr2025,fund_balances,426,29,Redemptions,2023,7182885
acfr2025,fund_balances,426,29,Redemptions,2024,6033558
acfr2025,fund_balances,426,29,Redemptions,2025,9567694
acfr2025,fund_balances,426,30,Rental Payments,2020,100583
acfr2025,fund_balances,426,30,Rental Payments,2021,97051
acfr2025,fund_balances,426,30,Rental Payments,2022,139906
acfr2025,fund_balances,426,30,Rental Payments,2023,81977
acfr2025,fund_balances,426,30,Rental Payments,2024,96135
acfr2025,fund_balances,426,30,Rental Payments,2025,85865
acfr2025,fund_balances,426,31,Total expenditures,2020,106278748
acfr2025,fund_balances,426,31,Total expenditures,2021,114152741
acfr2025,fund_balances,426,31,Total expenditures,2022,120615550
acfr2025,fund_balances,426,31,Total expenditures,2023,123969785
acfr2025,fund_balances,426,31,Total expenditures,2024,130706031
acfr2025,fund_balances,426,31,Total expenditures,2025,139981494
acfr2025,fund_balances,426,32,Deficiency of revenues over expenditures,2020,-8043128
acfr2025,fund_balances,426,32,Deficiency of revenues over expenditures,2021,-10001597
acfr2025,fund_balances,426,32,Deficiency of revenues over expenditures,2022,-10871349
acfr2025,fund_balances,426,32,Deficiency of revenues over expenditures,2023,-13026615
acfr2025,fund_balances,426,32,Deficiency of revenues over expenditures,2024,-14923244
acfr2025,fund_balances,426,32,Deficiency of revenues over expenditures,2025,-18885253
acfr2025,fund_balances,426,33,Other Financing Sources (Uses): Transfers from General Fund,2020,6433597
acfr2025,fund_balances,426,33,Other Financing Sources (Uses): Transfers from General Fund,2021,8312598
acfr2025,fund_balances,426,33,Other Financing Sources (Uses): Transfers from General Fund,2022,6531554
acfr2025,fund_balances,426,33,Other Financing Sources (Uses): Transfers from General Fund,2023,6434754
acfr2025,fund_balances,426,33,Other Financing Sources (Uses): Transfers from General Fund,2024,6647885
acfr2025,fund_balances,426,33,Other Financing Sources (Uses): Transfers from General Fund,2025,6723864
acfr2025,fund_balances,426,34,Transfers from (to) Nonmajor Capital Project Funds,2020,4255068
acfr2025,fund_balances,426,34,Transfers from (to) Nonmajor Capital Project Funds,2021,4009625
acfr2025,fund_balances,426,34,Transfers from (to) Nonmajor Capital Project Funds,2022,4187394
acfr2025,fund_balances,426,34,Transfers from (to) Nonmajor Capital Project Funds,2023,3950342
acfr2025,fund_balances,426,34,Transfers from (to) Nonmajor Capital Project Funds,2024,6588063
acfr2025,fund_balances,426,34,Transfers from (to) Nonmajor Capital Project Funds,2025,7848923
acfr2025,fund_balances,426,35,Transfer from (to) Nonmajor Special Revenue Funds,2020,-273135
acfr2025,fund_balances,426,35,Transfer from (to) Nonmajor Special Revenue Funds,2021,-53212
acfr2025,fund_balances,426,35,Transfer from (to) Nonmajor Special Revenue Funds,2022,-41610
acfr2025,fund_balances,426,35,Transfer from (to) Nonmajor Special Revenue Funds,2023,-453986
acfr2025,fund_balances,426,35,Transfer from (to) Nonmajor Special Revenue Funds,2024,-231110
acfr2025,fund_balances,426,35,Transfer from (to) Nonmajor Special Revenue Funds,2025,-227409
acfr2025,fund_balances,426,36,Principal amount of bonds issued,2020,7606805
acfr2025,fund_balances,426,36,Principal amount of bonds issued,2021,5493124
acfr2025,fund_balances,426,36,Principal amount of bonds issued,2022,6232201
acfr2025,fund_balances,426,36,Principal amount of bonds issued,2023,7721170
acfr2025,fund_balances,426,36,Principal amount of bonds issued,2024,10424500
acfr2025,fund_balances,426,36,Principal amount of bonds issued,2025,15518392
acfr2025,fund_balances,426,37,Bond premium,2020,1258858
acfr2025,fund_balances,426,37,Bond premium,2021,2037022
acfr2025,fund_balances,426,37,Bond premium,2022,1533073
acfr2025,fund_balances,426,37,Bond premium,2023,969949
acfr2025,fund_balances,426,37,Bond premium,2024,1044404
acfr2025,fund_balances,426,37,Bond premium,2025,1562536
acfr2025,fund_balances,426,38,Capitalized leases,2020,114813
acfr2025,fund_balances,426,38,Capitalized leases,2021,189756
acfr2025,fund_balances,426,38,Capitalized leases,2022,7877
acfr2025,fund_balances,426,38,Capitalized leases,2023,0
acfr2025,fund_balances,426,38,Capitalized leases,2024,16329
acfr2025,fund_balances,426,38,Capitalized leases,2025,232
acfr2025,fund_balances,426,39,Other financing sources - refunding debt issued:,2020,1641680
acfr2025,fund_balances,426,39,Other financing sources - refunding debt issued:,2021,6478180
acfr2025,fund_balances,426,39,Other financing sources - refunding debt issued:,2022,4293795
acfr2025,fund_balances,426,39,Other financing sources - refunding debt issued:,2023,5014480
acfr2025,fund_balances,426,39,Other financing sources - refunding debt issued:,2024,1697190
acfr2025,fund_balances,426,39,Other financing sources - refunding debt issued:,2025,6970750
acfr2025,fund_balances,426,40,Transfers from (to) Capital Projects Fund,2020,-4242110
acfr2025,fund_balances,426,40,Transfers from (to) Capital Projects Fund,2021,-3981560
acfr2025,fund_balances,426,40,Transfers from (to) Capital Projects Fund,2022,-4185605
acfr2025,fund_balances,426,40,Transfers from (to) Capital Projects Fund,2023,-3940386
acfr2025,fund_balances,426,40,Transfers from (to) Capital Projects Fund,2024,-6571019
acfr2025,fund_balances,426,40,Transfers from (to) Capital Projects Fund,2025,-7868729
acfr2025,fund_balances,428,41,"Transfers from (to) General Debt Service Fund, net",2020,-3313378
acfr2025,fund_balances,428,41,"Transfers from (to) General Debt Service Fund, net",2021,-5077328
acfr2025,fund_balances,428,41,"Transfers from (to) General Debt Service Fund, net",2022,-3963739
acfr2025,fund_balances,428,41,"Transfers from (to) General Debt Service Fund, net",2023,-3536128
acfr2025,fund_balances,428,41,"Transfers from (to) General Debt Service Fund, net",2024,-3333430
acfr2025,fund_balances,428,41,"Transfers from (to) General Debt Service Fund, net",2025,-3759122
acfr2025,fund_balances,428,42,"Transfers from (to) Nonmajor Debt Service Funds, net",2020,-2860042
acfr2025,fund_balances,428,42,"Transfers from (to) Nonmajor Debt Service Funds, net",2021,-3210123
acfr2025,fund_balances,428,42,"Transfers from (to) Nonmajor Debt Service Funds, net",2022,-2527994
acfr2025,fund_balances,428,42,"Transfers from (to) Nonmajor Debt Service Funds, net",2023,-2454596
acfr2025,fund_balances,428,42,"Transfers from (to) Nonmajor Debt Service Funds, net",2024,-3100389
acfr2025,fund_balances,428,42,"Transfers from (to) Nonmajor Debt Service Funds, net",2025,-2717527
acfr2025,fund_balances,428,43,Payments to refunded bond escrow holder,2020,-1759126
acfr2025,fund_balances,428,43,Payments to refunded bond escrow holder,2021,-3464570
acfr2025,fund_balances,428,43,Payments to refunded bond escrow holder,2022,-1342952
acfr2025,fund_balances,428,43,Payments to refunded bond escrow holder,2023,-2700468
acfr2025,fund_balances,428,43,Payments to refunded bond escrow holder,2024,-374379
acfr2025,fund_balances,428,43,Payments to refunded bond escrow holder,2025,-2705674
acfr2025,fund_balances,428,44,Total other financing sources,2020,8863030
acfr2025,fund_balances,428,44,Total other financing sources,2021,10733512
acfr2025,fund_balances,428,44,Total other financing sources,2022,10723994
acfr2025,fund_balances,428,44,Total other financing sources,2023,11005131
acfr2025,fund_balances,428,44,Total other financing sources,2024,12808044
acfr2025,fund_balances,428,44,Total other financing sources,2025,21346236
acfr2025,fund_balances,428,45,Net changes in fund balances (deficit),2020,819902
acfr2025,fund_balances,428,45,Net changes in fund balances (deficit),2021,731915
acfr2025,fund_balances,428,45,Net changes in fund balances (deficit),2022,-147355
acfr2025,fund_balances,428,45,Net changes in fund balances (deficit),2023,-2021484
acfr2025,fund_balances,428,45,Net changes in fund balances (deficit),2024,-2115200
acfr2025,fund_balances,428,45,Net changes in fund balances (deficit),2025,2460983
acfr2025,fund_balances,428,46,Total Debt Service as a percent of Net Outlay: Debt Service: Interest,2020,3895740
acfr2025,fund_balances,428,46,Total Debt Service as a percent of Net Outlay: Debt Service: Interest,2021,3726272
acfr2025,fund_balances,428,46,Total Debt Service as a percent of Net Outlay: Debt Service: Interest,2022,3704467
acfr2025,fund_balances,428,46,Total Debt Service as a percent of Net Outlay: Debt Service: Interest,2023,3993979
acfr2025,fund_balances,428,46,Total Debt Service as a percent of Net Outlay: Debt Service: Interest,2024,4292537
acfr2025,fund_balances,428,46,Total Debt Service as a percent of Net Outlay: Debt Service: Interest,2025,4643402
acfr2025,fund_balances,428,47,Redemptions,2020,4041780
acfr2025,fund_balances,428,47,Redemptions,2021,9805906
acfr2025,fund_balances,428,47,Redemptions,2022,7308856
acfr2025,fund_balances,428,47,Redemptions,2023,7182885
acfr2025,fund_balances,428,47,Redemptions,2024,6033558
acfr2025,fund_balances,428,47,Redemptions,2025,9567694
acfr2025,fund_balances,428,48,Lease payments,2020,100583
acfr2025,fund_balances,428,48,Lease payments,2021,97051
acfr2025,fund_balances,428,48,Lease payments,2022,139906
acfr2025,fund_balances,428,48,Lease payments,2023,81977
acfr2025,fund_balances,428,48,Lease payments,2024,96135
acfr2025,fund_balances,428,48,Lease payments,2025,85865
acfr2025,fund_balances,428,49,Total Debt Service,2020,8038103
acfr2025,fund_balances,428,49,Total Debt Service,2021,13629229
acfr2025,fund_balances,428,49,Total Debt Service,2022,11153229
acfr2025,fund_balances,428,49,Total Debt Service,2023,11258841
acfr2025,fund_balances,428,49,Total Debt Service,2024,10422230
acfr2025,fund_balances,428,49,Total Debt Service,2025,14296961
acfr2025,fund_balances,428,50,Total Expenditures (Governmental Funds),2020,106278748
acfr2025,fund_balances,428,50,Total Expenditures (Governmental Funds),2021,114152741
acfr2025,fund_balances,428,50,Total Expenditures (Governmental Funds),2022,120615550
acfr2025,fund_balances,428,50,Total Expenditures (Governmental Funds),2023,123969785
acfr2025,fund_balances,428,50,Total Expenditures (Governmental Funds),2024,130706031
acfr2025,fund_balances,428,50,Total Expenditures (Governmental Funds),2025,139981494
acfr2025,fund_balances,428,51,Less Capital Outlays (Capital Fund Expenditures),2020,6434460
acfr2025,fund_balances,428,51,Less Capital Outlays (Capital Fund Expenditures),2021,6419900
acfr2025,fund_balances,428,51,Less Capital Outlays (Capital Fund Expenditures),2022,22337346
acfr2025,fund_balances,428,51,Less Capital Outlays (Capital Fund Expenditures),2023,30316299
acfr2025,fund_balances,428,51,Less Capital Outlays (Capital Fund Expenditures),2024,9946942
acfr2025,fund_balances,428,51,Less Capital Outlays (Capital Fund Expenditures),2025,9659615
acfr2025,fund_balances,428,52,Net Outlay,2020,99844288
acfr2025,fund_balances,428,52,Net Outlay,2021,107732841
acfr2025,fund_balances,428,52,Net Outlay,2022,98278204
acfr2025,fund_balances,428,52,Net Outlay,2023,93653486
acfr2025,fund_balances,428,52,Net Outlay,2024,120759089
acfr2025,fund_balances,428,52,Net Outlay,2025,130321879
acfr2025,fund_balances,428,53,Total Debt Service as a percent of Net Outlay Source: Annual Comprehensive,2024,394
acfr2025,fund_balances,425,54,Revenues: Real estate taxes,2016,23180583
acfr2025,fund_balances,425,54,Revenues: Real estate taxes,2017,24679411
acfr2025,fund_balances,425,54,Revenues: Real estate taxes,2018,26407630
acfr2025,fund_balances,425,54,Revenues: Real estate taxes,2019,27884735
acfr2025,fund_balances,425,55,Sales and use taxes,2016,8540154
acfr2025,fund_balances,425,55,Sales and use taxes,2017,8296436
acfr2025,fund_balances,425,55,Sales and use taxes,2018,8650472
acfr2025,fund_balances,425,55,Sales and use taxes,2019,9082780
acfr2025,fund_balances,425,56,Personal income tax,2016,11392473
acfr2025,fund_balances,425,56,Personal income tax,2017,11257809
acfr2025,fund_balances,425,56,Personal income tax,2018,13411315
acfr2025,fund_balances,425,56,Personal income tax,2019,13376944
acfr2025,fund_balances,425,57,"Income taxes, other",2016,6947614
acfr2025,fund_balances,425,57,"Income taxes, other",2017,7120621
acfr2025,fund_balances,425,57,"Income taxes, other",2018,7328895
acfr2025,fund_balances,425,57,"Income taxes, other",2019,7416265
acfr2025,fund_balances,425,58,Other taxes,2016,3559825
acfr2025,fund_balances,425,58,Other taxes,2017,3308127
acfr2025,fund_balances,425,58,Other taxes,2018,3305636
acfr2025,fund_balances,425,58,Other taxes,2019,3732776
acfr2025,fund_balances,425,59,"Federal, State and other categorical aid",2016,21966162
acfr2025,fund_balances,425,59,"Federal, State and other categorical aid",2017,24059747
acfr2025,fund_balances,425,59,"Federal, State and other categorical aid",2018,24087787
acfr2025,fund_balances,425,59,"Federal, State and other categorical aid",2019,24304512
acfr2025,fund_balances,425,60,Unrestricted Federal and State aid,2016,176168
acfr2025,fund_balances,425,60,Unrestricted Federal and State aid,2017,229058
acfr2025,fund_balances,425,60,Unrestricted Federal and State aid,2018,170000
acfr2025,fund_balances,425,60,Unrestricted Federal and State aid,2019,320539
acfr2025,fund_balances,425,61,Charges for services,2016,2624357
acfr2025,fund_balances,425,61,Charges for services,2017,2711428
acfr2025,fund_balances,425,61,Charges for services,2018,2711697
acfr2025,fund_balances,425,61,Charges for services,2019,2801290
acfr2025,fund_balances,425,62,Tobacco settlement,2016,365783
acfr2025,fund_balances,425,62,Tobacco settlement,2017,160161
acfr2025,fund_balances,425,62,Tobacco settlement,2018,173437
acfr2025,fund_balances,425,62,Tobacco settlement,2019,164271
acfr2025,fund_balances,425,63,Investment income,2016,95293
acfr2025,fund_balances,425,63,Investment income,2017,84571
acfr2025,fund_balances,425,63,Investment income,2018,170777
acfr2025,fund_balances,425,63,Investment income,2019,316069
acfr2025,fund_balances,425,64,Other revenues,2016,3492583
acfr2025,fund_balances,425,64,Other revenues,2017,3929975
acfr2025,fund_balances,425,64,Other revenues,2018,4151200
acfr2025,fund_balances,425,64,Other revenues,2019,5641616
acfr2025,fund_balances,425,65,Total revenues,2016,82340995
acfr2025,fund_balances,425,65,Total revenues,2017,85837344
acfr2025,fund_balances,425,65,Total revenues,2018,90568846
acfr2025,fund_balances,425,65,Total revenues,2019,95041797
acfr2025,fund_balances,425,66,Expenditures: General government,2016,3711176
acfr2025,fund_balances,425,66,Expenditures: General government,2017,4035883
acfr2025,fund_balances,425,66,Expenditures: General government,2018,4356702
acfr2025,fund_balances,425,66,Expenditures: General government,2019,4385253
acfr2025,fund_balances,425,67,Public safety and judicial,2016,9652787
acfr2025,fund_balances,425,67,Public safety and judicial,2017,10058916
acfr2025,fund_balances,425,67,Public safety and judicial,2018,10418804
acfr2025,fund_balances,425,67,Public safety and judicial,2019,10656228
acfr2025,fund_balances,425,68,Education,2016,24589281
acfr2025,fund_balances,425,68,Education,2017,25428877
acfr2025,fund_balances,425,68,Education,2018,26565598
acfr2025,fund_balances,425,68,Education,2019,29488517
acfr2025,fund_balances,425,69,City University,2016,1012769
acfr2025,fund_balances,425,69,City University,2017,1130220
acfr2025,fund_balances,425,69,City University,2018,1154550
acfr2025,fund_balances,425,69,City University,2019,1175805
acfr2025,fund_balances,425,70,Social services,2016,13860954
acfr2025,fund_balances,425,70,Social services,2017,14596895
acfr2025,fund_balances,425,70,Social services,2018,15482377
acfr2025,fund_balances,425,70,Social services,2019,16000160
acfr2025,fund_balances,425,71,Environmental protection,2016,4271112
acfr2025,fund_balances,425,71,Environmental protection,2017,4701101
acfr2025,fund_balances,425,71,Environmental protection,2018,4992871
acfr2025,fund_balances,425,71,Environmental protection,2019,5322341
acfr2025,fund_balances,425,72,Transportation services,2016,2970615
acfr2025,fund_balances,425,72,Transportation services,2017,2984072
acfr2025,fund_balances,425,72,Transportation services,2018,3273228
acfr2025,fund_balances,425,72,Transportation services,2019,3680240
acfr2025,fund_balances,425,73,"Parks, recreation and cultural activities",2016,1121456
acfr2025,fund_balances,425,73,"Parks, recreation and cultural activities",2017,1266255
acfr2025,fund_balances,425,73,"Parks, recreation and cultural activities",2018,1154193
acfr2025,fund_balances,425,73,"Parks, recreation and cultural activities",2019,1263020
acfr2025,fund_balances,425,74,Housing,2016,1775966
acfr2025,fund_balances,425,74,Housing,2017,2170594
acfr2025,fund_balances,425,74,Housing,2018,2629027
acfr2025,fund_balances,425,74,Housing,2019,2911083
acfr2025,fund_balances,425,75,Health (including payments to NYC Health + Hospitals),2016,2816533
acfr2025,fund_balances,425,75,Health (including payments to NYC Health + Hospitals),2017,2399522
acfr2025,fund_balances,425,75,Health (including payments to NYC Health + Hospitals),2018,2649826
acfr2025,fund_balances,425,75,Health (including payments to NYC Health + Hospitals),2019,2990429
acfr2025,fund_balances,427,76,Libraries,2016,400420
acfr2025,fund_balances,427,76,Libraries,2017,417059
acfr2025,fund_balances,427,76,Libraries,2018,418942
acfr2025,fund_balances,427,76,Libraries,2019,506207
acfr2025,fund_balances,427,77,Pensions,2016,9170963
acfr2025,fund_balances,427,77,Pensions,2017,9280651
acfr2025,fund_balances,427,77,Pensions,2018,9513308
acfr2025,fund_balances,427,77,Pensions,2019,9828626
acfr2025,fund_balances,427,78,Judgments and claims,2016,719968
acfr2025,fund_balances,427,78,Judgments and claims,2017,750349
acfr2025,fund_balances,427,78,Judgments and claims,2018,730382
acfr2025,fund_balances,427,78,Judgments and claims,2019,705751
acfr2025,fund_balances,427,79,Fringe benefits and other benefit payments,2016,5511572
acfr2025,fund_balances,427,79,Fringe benefits and other benefit payments,2017,5909908
acfr2025,fund_balances,427,79,Fringe benefits and other benefit payments,2018,5717327
acfr2025,fund_balances,427,79,Fringe benefits and other benefit payments,2019,5742655
acfr2025,fund_balances,427,80,Administrative and other,2016,331603
acfr2025,fund_balances,427,80,Administrative and other,2017,837364
